UHGV-0170416 species=vOTU-084575	47189	46.26
UHGV-1516474 species=vOTU-084572	41276	39.33
UHGV-2145928 species=vOTU-084573	35896	35.12
UHGV-0131474 species=vOTU-084570	106537	41.21
UHGV-0202314 species=vOTU-084571	54995	36.67
UHGV-0123049 species=vOTU-084578	66389	45.71
UHGV-2180491 species=vOTU-084579	172353	30.66
UHGV-0054999 species=vOTU-085225	36946	46.62
UHGV-0049652 species=vOTU-085224	40595	50.97
UHGV-0004637 species=vOTU-085227	69826	52.86
UHGV-1503985 species=vOTU-085226	12763	38.34
UHGV-1442898 species=vOTU-085221	19003	59.15
UHGV-1394364 species=vOTU-085220	19026	36.07
UHGV-2082755 species=vOTU-085223	155426	32.03
UHGV-0058751 species=vOTU-085222	11815	46.96
UHGV-0006592 species=vOTU-085229	71817	43.20
UHGV-1396038 species=vOTU-079154	59641	47.55
UHGV-0041663 species=vOTU-079155	41754	27.17
UHGV-1336821 species=vOTU-079156	11559	37.88
UHGV-1860769 species=vOTU-079157	14336	42.66
UHGV-0137218 species=vOTU-079150	38605	46.32
UHGV-1343625 species=vOTU-079151	2411	48.86
UHGV-0150862 species=vOTU-079159	38200	36.96
UHGV-1537838 species=vOTU-078401	38442	33.71
UHGV-1292397 species=vOTU-078406	38257	42.69
UHGV-0158554 species=vOTU-078409	63968	45.81
UHGV-0153015 species=vOTU-078408	34677	45.94
UHGV-1436051 species=vOTU-068379	18776	51.13
UHGV-1390128 species=vOTU-009904	36430	40.60
UHGV-1390948 species=vOTU-009905	11834	35.88
UHGV-1441576 species=vOTU-009906	53714	54.32
UHGV-1511752 species=vOTU-009907	44760	42.58
UHGV-1934954 species=vOTU-009900	52065	40.01
UHGV-1966473 species=vOTU-009902	33126	48.40
UHGV-1389790 species=vOTU-009903	40408	42.56
UHGV-1516045 species=vOTU-009908	70561	56.30
UHGV-1391713 species=vOTU-009909	182896	35.30
UHGV-2201935 species=vOTU-007955	33473	34.08
UHGV-0386601 species=vOTU-007954	35396	48.95
UHGV-0046011 species=vOTU-007957	41177	42.95
UHGV-0073586 species=vOTU-002197	44021	52.23
UHGV-1371953 species=vOTU-002195	45628	54.54
UHGV-0324221 species=vOTU-002192	31828	36.02
UHGV-1374751 species=vOTU-002193	4924	39.83
UHGV-1354746 species=vOTU-002191	42294	52.76
UHGV-0132046 species=vOTU-075445	30746	51.17
UHGV-1358904 species=vOTU-002199	33861	40.86
UHGV-0230849 species=vOTU-068373	39729	47.29
UHGV-0477606 species=vOTU-005139	5627	40.45
UHGV-0393137 species=vOTU-084853	2622	38.48
UHGV-0040481 species=vOTU-084852	41278	43.71
UHGV-1394110 species=vOTU-084859	17907	53.25
UHGV-1476913 species=vOTU-084858	6671	40.04
UHGV-1304528 species=vOTU-059794	13852	49.90
UHGV-0110079 species=vOTU-001149	52881	37.23
UHGV-0185550 species=vOTU-046916	4723	51.43
UHGV-0318689 species=vOTU-002844	41278	53.57
UHGV-2046743 species=vOTU-002845	35477	53.57
UHGV-0279174 species=vOTU-002846	23019	41.87
UHGV-0258336 species=vOTU-002847	40867	47.07
UHGV-0362136 species=vOTU-002840	38030	65.36
UHGV-1376357 species=vOTU-002841	45800	42.29
UHGV-0331553 species=vOTU-002842	36064	59.79
UHGV-0172346 species=vOTU-002843	38411	54.17
UHGV-0374815 species=vOTU-002848	35258	61.24
UHGV-0375016 species=vOTU-002849	37994	57.94
UHGV-1354631 species=vOTU-054500	36068	55.07
UHGV-0208403 species=vOTU-048349	5682	45.71
UHGV-0208388 species=vOTU-048348	93116	40.81
UHGV-0208297 species=vOTU-048341	6295	37.33
UHGV-0208279 species=vOTU-048340	5907	40.09
UHGV-0208307 species=vOTU-048343	5778	47.06
UHGV-0208298 species=vOTU-048342	58963	38.74
UHGV-0208342 species=vOTU-048345	41142	54.20
UHGV-0208308 species=vOTU-048344	42060	37.30
UHGV-0208387 species=vOTU-048347	96759	30.00
UHGV-0208386 species=vOTU-048346	36730	56.40
UHGV-1992947 species=vOTU-059242	6574	38.06
UHGV-1997838 species=vOTU-059243	8152	32.88
UHGV-1988228 species=vOTU-059240	37818	45.98
UHGV-1990200 species=vOTU-059241	57713	37.46
UHGV-2002747 species=vOTU-059247	40952	42.91
UHGV-2000753 species=vOTU-059244	5821	43.33
UHGV-2001302 species=vOTU-059245	37044	43.09
UHGV-2004389 species=vOTU-059249	6803	42.70
UHGV-1334475 species=vOTU-070900	58302	40.52
UHGV-0141968 species=vOTU-070901	32297	46.75
UHGV-1870975 species=vOTU-058843	6467	37.47
UHGV-1374416 species=vOTU-003396	45061	49.80
UHGV-0026277 species=vOTU-070903	38837	55.78
UHGV-0238988 species=vOTU-049438	38922	41.03
UHGV-0239249 species=vOTU-049439	34055	56.81
UHGV-0238335 species=vOTU-049430	46084	41.47
UHGV-0238483 species=vOTU-049431	37467	58.96
UHGV-0238820 species=vOTU-049432	50534	49.69
UHGV-0238878 species=vOTU-049433	36078	45.58
UHGV-0238884 species=vOTU-049434	33803	46.19
UHGV-0238888 species=vOTU-049435	6577	39.97
UHGV-0238898 species=vOTU-049436	45338	57.12
UHGV-0238956 species=vOTU-049437	37720	50.86
UHGV-1475424 species=vOTU-082772	17362	32.72
UHGV-1506557 species=vOTU-082770	56983	36.19
UHGV-1475421 species=vOTU-082771	48570	52.84
UHGV-1392379 species=vOTU-082774	49614	48.34
UHGV-0138849 species=vOTU-082775	40594	61.25
UHGV-0390906 species=vOTU-082779	36559	44.71
UHGV-1539092 species=vOTU-014067	42045	39.69
UHGV-0389691 species=vOTU-052261	6481	37.42
UHGV-0389690 species=vOTU-052260	2857	38.08
UHGV-0389711 species=vOTU-052263	5542	48.07
UHGV-0389699 species=vOTU-052262	6370	38.01
UHGV-0389714 species=vOTU-052265	2915	38.22
UHGV-0389713 species=vOTU-052264	6640	37.65
UHGV-0389729 species=vOTU-052267	6458	37.86
UHGV-0389716 species=vOTU-052266	6255	36.90
UHGV-0389739 species=vOTU-052269	6057	37.38
UHGV-0389734 species=vOTU-052268	40726	41.33
UHGV-2012867 species=vOTU-010359	37156	40.09
UHGV-2125224 species=vOTU-010358	45966	37.13
UHGV-1995626 species=vOTU-010357	43509	42.83
UHGV-2204457 species=vOTU-010356	37684	56.06
UHGV-2024713 species=vOTU-010355	36230	50.27
UHGV-1990371 species=vOTU-010354	57979	38.62
UHGV-1988747 species=vOTU-010353	34732	52.93
UHGV-2133807 species=vOTU-010352	45247	51.23
UHGV-0196452 species=vOTU-071970	32900	52.86
UHGV-0122214 species=vOTU-071971	39039	43.81
UHGV-1855352 species=vOTU-070629	4951	48.96
UHGV-0640083 species=vOTU-070628	2851	52.12
UHGV-0213203 species=vOTU-070625	35596	55.90
UHGV-0560479 species=vOTU-070624	6568	40.30
UHGV-1885677 species=vOTU-070627	45497	38.49
UHGV-0180182 species=vOTU-070626	32822	58.19
UHGV-0190058 species=vOTU-070621	67435	42.15
UHGV-1457460 species=vOTU-070620	45846	49.66
UHGV-0180188 species=vOTU-070623	42842	60.12
UHGV-0095447 species=vOTU-070622	90067	50.81
UHGV-1548327 species=vOTU-008509	41507	39.35
UHGV-2141894 species=vOTU-008508	38542	41.09
UHGV-2183150 species=vOTU-008507	38864	48.56
UHGV-2161958 species=vOTU-008506	36745	44.40
UHGV-0107565 species=vOTU-008505	39314	60.35
UHGV-1518185 species=vOTU-008504	50734	46.29
UHGV-2146795 species=vOTU-008503	36740	37.27
UHGV-2126688 species=vOTU-008502	77220	36.56
UHGV-0014137 species=vOTU-008501	41929	46.21
UHGV-2182389 species=vOTU-008500	44219	49.89
UHGV-1347383 species=vOTU-054126	6531	37.93
UHGV-1531143 species=vOTU-062940	34232	55.76
UHGV-1437032 species=vOTU-071950	38538	44.94
UHGV-0018927 species=vOTU-000691	184832	29.69
UHGV-0289951 species=vOTU-050119	5826	47.22
UHGV-0162596 species=vOTU-079358	37136	41.52
UHGV-1476864 species=vOTU-063504	151107	41.25
UHGV-1989324 species=vOTU-063505	7267	37.68
UHGV-1905345 species=vOTU-063506	35034	35.10
UHGV-0015736 species=vOTU-063507	41573	39.87
UHGV-1521743 species=vOTU-076289	37423	37.26
UHGV-1398659 species=vOTU-063501	36366	44.76
UHGV-0185397 species=vOTU-063502	41550	45.02
UHGV-1390409 species=vOTU-063503	40451	42.49
UHGV-2117777 species=vOTU-076285	38525	57.03
UHGV-2091018 species=vOTU-076284	45529	52.25
UHGV-0109369 species=vOTU-076287	49222	36.81
UHGV-0109366 species=vOTU-076286	40069	40.29
UHGV-0024492 species=vOTU-063508	44425	36.68
UHGV-1340499 species=vOTU-076280	5555	46.73
UHGV-0260560 species=vOTU-076283	43328	37.43
UHGV-2137294 species=vOTU-076282	61480	52.55
UHGV-1440165 species=vOTU-072667	159985	50.38
UHGV-0102384 species=vOTU-072666	13739	38.82
UHGV-1531804 species=vOTU-072663	32664	41.16
UHGV-1399371 species=vOTU-072662	32731	39.38
UHGV-0201667 species=vOTU-072661	37582	44.24
UHGV-0224610 species=vOTU-072660	47462	49.13
UHGV-1440163 species=vOTU-072669	159977	41.22
UHGV-1440164 species=vOTU-072668	160013	32.79
UHGV-1433156 species=vOTU-013079	61142	45.57
UHGV-1433118 species=vOTU-013078	67512	42.03
UHGV-1433053 species=vOTU-013077	97087	31.17
UHGV-1433001 species=vOTU-013076	40292	58.52
UHGV-1415651 species=vOTU-013075	60244	39.77
UHGV-0008383 species=vOTU-013074	50211	48.99
UHGV-0033028 species=vOTU-013073	59043	46.11
UHGV-0006673 species=vOTU-013072	64764	53.42
UHGV-1432855 species=vOTU-013071	40320	38.66
UHGV-1458495 species=vOTU-013070	45795	48.19
UHGV-0100894 species=vOTU-067500	29785	43.83
UHGV-0095289 species=vOTU-067501	39234	51.41
UHGV-0095283 species=vOTU-067502	54000	44.50
UHGV-1508489 species=vOTU-067504	56264	40.38
UHGV-0442664 species=vOTU-067505	31822	47.83
UHGV-0009046 species=vOTU-067506	91883	42.60
UHGV-2067137 species=vOTU-067507	43131	50.81
UHGV-1344590 species=vOTU-067508	75415	40.24
UHGV-0150135 species=vOTU-067509	41974	64.62
UHGV-1400142 species=vOTU-065908	32597	43.55
UHGV-1357213 species=vOTU-065909	44102	52.52
UHGV-0016487 species=vOTU-065902	40105	59.03
UHGV-0197724 species=vOTU-065903	37960	37.18
UHGV-0154458 species=vOTU-065900	32835	40.69
UHGV-0016486 species=vOTU-065901	39943	57.37
UHGV-0348308 species=vOTU-065906	16680	31.00
UHGV-1357216 species=vOTU-065907	15908	58.51
UHGV-0016483 species=vOTU-065904	38365	52.93
UHGV-0016488 species=vOTU-065905	40222	53.22
UHGV-0173401 species=vOTU-077909	30343	51.92
UHGV-0059328 species=vOTU-077904	40290	36.01
UHGV-0324336 species=vOTU-077907	45108	50.11
UHGV-1458467 species=vOTU-077906	45883	53.58
UHGV-0032509 species=vOTU-077901	65610	44.08
UHGV-0180142 species=vOTU-077903	31895	57.37
UHGV-0180143 species=vOTU-077902	33331	59.02
UHGV-0226209 species=vOTU-086448	15898	38.16
UHGV-0391857 species=vOTU-086449	2547	36.44
UHGV-0027616 species=vOTU-082942	128125	32.98
UHGV-1497604 species=vOTU-086444	46748	48.35
UHGV-1420282 species=vOTU-086445	35901	42.62
UHGV-0179698 species=vOTU-086446	48399	39.54
UHGV-2109154 species=vOTU-086447	6024	40.36
UHGV-1494345 species=vOTU-086440	155648	35.78
UHGV-0044878 species=vOTU-086441	38384	50.64
UHGV-0167996 species=vOTU-086442	46936	47.86
UHGV-0167999 species=vOTU-086443	17836	46.45
UHGV-0385300 species=vOTU-051747	41345	37.30
UHGV-0385297 species=vOTU-051746	188823	34.14
UHGV-0385295 species=vOTU-051745	36553	37.81
UHGV-0385278 species=vOTU-051744	6061	37.58
UHGV-0385274 species=vOTU-051743	78513	37.93
UHGV-0385270 species=vOTU-051742	5433	37.44
UHGV-0385264 species=vOTU-051741	35903	43.78
UHGV-0385262 species=vOTU-051740	5752	41.22
UHGV-0385318 species=vOTU-051749	37110	40.33
UHGV-0385302 species=vOTU-051748	42117	39.61
UHGV-1368705 species=vOTU-056289	38251	34.86
UHGV-1368703 species=vOTU-056288	38221	38.41
UHGV-1368701 species=vOTU-056287	38228	27.60
UHGV-1368699 species=vOTU-056286	99380	33.13
UHGV-1368694 species=vOTU-056285	50703	38.67
UHGV-1368693 species=vOTU-056284	50707	48.68
UHGV-1368688 species=vOTU-056283	50662	47.76
UHGV-1368683 species=vOTU-056282	38848	66.28
UHGV-1368658 species=vOTU-056281	99483	36.37
UHGV-1368656 species=vOTU-056280	38461	42.37
UHGV-0144746 species=vOTU-066293	37210	43.74
UHGV-0018570 species=vOTU-066292	41145	54.66
UHGV-1456739 species=vOTU-066291	75752	39.27
UHGV-1520317 species=vOTU-066290	39752	39.38
UHGV-1422221 species=vOTU-066297	35812	52.31
UHGV-1458768 species=vOTU-066296	51738	48.37
UHGV-1533593 species=vOTU-066295	37163	42.83
UHGV-1412825 species=vOTU-066294	34947	38.16
UHGV-1446444 species=vOTU-066299	44664	51.24
UHGV-0083288 species=vOTU-066298	39828	55.38
UHGV-1984087 species=vOTU-060620	33392	39.73
UHGV-0051422 species=vOTU-060621	36884	47.26
UHGV-1538167 species=vOTU-060622	157837	31.63
UHGV-0001975 species=vOTU-060623	34552	28.94
UHGV-0001977 species=vOTU-060624	36390	34.45
UHGV-2102797 species=vOTU-060625	40862	51.54
UHGV-0164088 species=vOTU-060626	33107	41.96
UHGV-1541943 species=vOTU-060627	38866	37.19
UHGV-1541942 species=vOTU-060628	48130	55.00
UHGV-1365220 species=vOTU-060629	12784	38.97
UHGV-0036012 species=vOTU-044491	59461	38.98
UHGV-0036005 species=vOTU-044490	67414	42.92
UHGV-0036022 species=vOTU-044493	42755	49.76
UHGV-0036013 species=vOTU-044492	56720	54.00
UHGV-0036032 species=vOTU-044495	63552	53.65
UHGV-0036031 species=vOTU-044494	63725	60.97
UHGV-1385471 species=vOTU-080846	42090	43.20
UHGV-1385475 species=vOTU-080847	42087	42.33
UHGV-1382769 species=vOTU-080844	41033	66.55
UHGV-1533192 species=vOTU-080842	37456	42.01
UHGV-1294092 species=vOTU-080843	40483	57.96
UHGV-0140044 species=vOTU-080840	60122	54.85
UHGV-2008797 species=vOTU-080841	46839	41.90
UHGV-0170347 species=vOTU-078567	37692	40.41
UHGV-1385478 species=vOTU-080848	42084	60.84
UHGV-1368477 species=vOTU-080849	12395	33.33
UHGV-0127193 species=vOTU-055738	34710	42.79
UHGV-1365150 species=vOTU-055739	34643	37.51
UHGV-1365121 species=vOTU-055736	54822	37.05
UHGV-1365140 species=vOTU-055737	58763	55.11
UHGV-1365102 species=vOTU-055734	55871	36.22
UHGV-1365103 species=vOTU-055735	55799	48.76
UHGV-1365099 species=vOTU-055732	55827	38.65
UHGV-1365101 species=vOTU-055733	55756	38.36
UHGV-1365095 species=vOTU-055730	55546	48.45
UHGV-1365098 species=vOTU-055731	55874	53.30
UHGV-1364396 species=vOTU-055594	31916	57.58
UHGV-1364399 species=vOTU-055595	40398	29.58
UHGV-1364407 species=vOTU-055598	39726	60.71
UHGV-1364410 species=vOTU-055599	55935	37.21
UHGV-0006909 species=vOTU-008767	47951	27.42
UHGV-0044636 species=vOTU-001669	61416	38.60
UHGV-1383624 species=vOTU-001668	43332	48.96
UHGV-1353482 species=vOTU-054406	42447	39.51
UHGV-1355531 species=vOTU-001661	50977	44.32
UHGV-0104758 species=vOTU-001660	41026	39.72
UHGV-0112154 species=vOTU-001663	57230	40.19
UHGV-1883265 species=vOTU-001662	131756	31.64
UHGV-0132662 species=vOTU-001665	51355	33.28
UHGV-0328267 species=vOTU-001664	5516	41.73
UHGV-1358277 species=vOTU-001667	33766	45.98
UHGV-1370930 species=vOTU-001666	44382	48.48
UHGV-1354315 species=vOTU-054469	43427	40.23
UHGV-1354309 species=vOTU-054468	45075	51.41
UHGV-1354404 species=vOTU-053556	3017	37.45
UHGV-1354223 species=vOTU-054465	32763	50.06
UHGV-1354183 species=vOTU-054464	42456	52.86
UHGV-1359931 species=vOTU-054467	41368	61.84
UHGV-1354232 species=vOTU-054466	5891	45.61
UHGV-1354156 species=vOTU-054461	6054	37.15
UHGV-1354154 species=vOTU-054460	159098	40.94
UHGV-1354169 species=vOTU-054463	56561	49.30
UHGV-1354160 species=vOTU-054462	4937	39.38
UHGV-0177377 species=vOTU-046620	36927	41.03
UHGV-0171992 species=vOTU-046431	40656	51.93
UHGV-0171991 species=vOTU-046430	41795	52.32
UHGV-0172038 species=vOTU-046433	19722	44.81
UHGV-0172000 species=vOTU-046432	69408	54.77
UHGV-0172104 species=vOTU-046435	47686	29.52
UHGV-0172061 species=vOTU-046434	41608	42.49
UHGV-0172241 species=vOTU-046437	36373	34.83
UHGV-0386548 species=vOTU-046436	44990	34.39
UHGV-0172328 species=vOTU-046439	36501	57.86
UHGV-0172264 species=vOTU-046438	35206	44.71
UHGV-0022507 species=vOTU-084439	40916	42.36
UHGV-0022506 species=vOTU-084438	39547	29.71
UHGV-0135544 species=vOTU-007478	38956	36.97
UHGV-0282283 species=vOTU-007479	13838	44.36
UHGV-0391237 species=vOTU-085526	3164	42.60
UHGV-1530637 species=vOTU-085527	38755	38.48
UHGV-0033765 species=vOTU-059738	171633	38.00
UHGV-0033762 species=vOTU-059739	35925	53.04
UHGV-1536292 species=vOTU-085522	35356	65.03
UHGV-0391233 species=vOTU-085523	69838	49.47
UHGV-1465079 species=vOTU-085520	41315	53.91
UHGV-0011003 species=vOTU-085521	41708	53.69
UHGV-0043775 species=vOTU-059732	37927	36.28
UHGV-0048018 species=vOTU-059733	49225	38.41
UHGV-0001873 species=vOTU-059730	43891	60.59
UHGV-0158326 species=vOTU-059736	32737	55.01
UHGV-0388336 species=vOTU-059737	4942	42.21
UHGV-0048017 species=vOTU-059734	39590	39.82
UHGV-1515346 species=vOTU-059735	34190	42.34
UHGV-0029485 species=vOTU-043995	42696	57.07
UHGV-0002190 species=vOTU-008766	121727	35.00
UHGV-0031550 species=vOTU-043994	65643	46.07
UHGV-0021033 species=vOTU-068336	45186	49.77
UHGV-1535534 species=vOTU-068337	62439	44.27
UHGV-0285102 species=vOTU-068334	12229	38.91
UHGV-0171016 species=vOTU-068332	59365	38.14
UHGV-0171015 species=vOTU-068333	33477	60.29
UHGV-1522518 species=vOTU-068330	68533	39.75
UHGV-0171017 species=vOTU-068331	31870	55.83
UHGV-0029488 species=vOTU-043996	42223	54.88
UHGV-1860215 species=vOTU-058658	5481	47.40
UHGV-0234532 species=vOTU-068339	92315	27.05
UHGV-0029717 species=vOTU-002318	39433	27.50
UHGV-1873380 species=vOTU-002319	113002	42.27
UHGV-0324839 species=vOTU-002310	36071	42.95
UHGV-1366023 species=vOTU-002311	41117	39.30
UHGV-2119734 species=vOTU-002312	40833	53.35
UHGV-1370118 species=vOTU-002313	83678	38.97
UHGV-0245559 species=vOTU-002314	37830	59.73
UHGV-1363437 species=vOTU-002315	39841	41.13
UHGV-1363901 species=vOTU-002316	39797	48.94
UHGV-2122166 species=vOTU-002317	38183	39.13
UHGV-0033491 species=vOTU-044288	213483	34.06
UHGV-0033495 species=vOTU-044289	36651	58.31
UHGV-0097633 species=vOTU-013270	46023	38.90
UHGV-0033378 species=vOTU-044280	44908	39.26
UHGV-0033381 species=vOTU-044281	44133	57.51
UHGV-0033382 species=vOTU-044282	44187	52.89
UHGV-0021153 species=vOTU-044283	63386	44.81
UHGV-0033432 species=vOTU-044284	18780	24.89
UHGV-0033454 species=vOTU-044285	56114	35.81
UHGV-0022981 species=vOTU-044286	40361	53.23
UHGV-0033489 species=vOTU-044287	47554	47.97
UHGV-0143888 species=vOTU-013272	46057	46.49
UHGV-0138340 species=vOTU-013275	48458	55.31
UHGV-1434308 species=vOTU-013274	51587	46.20
UHGV-0204105 species=vOTU-047740	65884	47.36
UHGV-1980596 species=vOTU-075670	6375	41.02
UHGV-0204114 species=vOTU-047742	44996	45.37
UHGV-0015981 species=vOTU-075672	39080	57.44
UHGV-0292781 species=vOTU-075675	65600	39.43
UHGV-0204162 species=vOTU-047745	5738	42.99
UHGV-0204178 species=vOTU-047747	35661	49.42
UHGV-0204189 species=vOTU-047748	6072	36.54
UHGV-1498552 species=vOTU-075678	13736	42.81
UHGV-0203102 species=vOTU-085388	38600	40.95
UHGV-1967373 species=vOTU-085389	48996	40.91
UHGV-0392390 species=vOTU-086875	2418	38.67
UHGV-1492005 species=vOTU-086874	45614	38.90
UHGV-1447947 species=vOTU-086876	38615	59.45
UHGV-0015412 species=vOTU-086871	35965	27.77
UHGV-1920019 species=vOTU-086870	50964	55.39
UHGV-0015414 species=vOTU-086873	39149	52.26
UHGV-0015417 species=vOTU-086872	38233	29.98
UHGV-0115804 species=vOTU-086879	42291	44.85
UHGV-0095988 species=vOTU-086878	35691	40.28
UHGV-1544631 species=vOTU-069065	37581	42.53
UHGV-0774408 species=vOTU-069064	56632	40.57
UHGV-0118102 species=vOTU-069067	49935	49.72
UHGV-0377789 species=vOTU-069066	5885	44.89
UHGV-1366160 species=vOTU-007098	52905	37.52
UHGV-2072200 species=vOTU-007099	44588	37.19
UHGV-0143316 species=vOTU-069063	11480	37.17
