PQ198871 Cutibacterium phage CAP 7-2, complete genome.	28735	53.55
PQ198870 Cutibacterium phage CAP 10-1, complete genome.	28137	54.64
PQ198869 Cutibacterium phage CAP 7-1, complete genome.	27598	54.11
PQ198868 Cutibacterium phage CAP 12-1, partial genome.	29235	54.01
PQ198867 Cutibacterium phage CAP 2-2, complete genome.	28137	54.62
PQ198866 Cutibacterium phage CAP 12-2, complete genome.	29536	53.98
PQ198865 Cutibacterium phage CAP 2-1, complete genome.	29235	54.01
PQ198864 Cutibacterium phage CAP 12-3, complete genome.	29295	54.09
PQ198863 Cutibacterium phage CAP 1-3, partial genome.	28137	54.62
PQ010280 Escherichia phage vB_EcoM_CQ615, complete genome.	39709	48.59
PP359530 Acinetobacter phage vB_AbaSI_1, complete genome.	52783	38.02
PQ510734 Escherichia phage A6-6, complete genome.	148142	35.49
PQ510733 Escherichia phage A6-1, complete genome.	134802	43.65
PQ676986 Aeromonas phage vB_C4, complete genome.	60737	61.48
PQ409239 Klebsiella phage vB_KpnP_PW7, complete genome.	73653	44.12
PQ359445 Klebsiella phage PCCM_1119, complete genome.	39958	53.09
PQ341120 Escherichia phage EAWsc9, complete genome.	169320	40.44
PQ310662 Escherichia phage Mimir124, complete genome.	72768	43.15
PQ288046 Pseudomonas phage XD2, complete genome.	96114	49.46
PQ074228 Stenotrophomonas phage SBP2phi2, complete genome.	49832	52.06
PQ438391 Escherichia phage vB_Eco_T-01, complete genome.	166163	35.48
PQ589834 Citrobacter phage Ursula, complete genome.	183411	38.77
PQ567101 Pseudomonas phage HHBS42_2, complete genome.	64609	55.56
PQ539422 Proteus phage vB_BPM-V3, complete genome.	40903	40.67
PQ799305 Salmonella phage Ariobarzanes, complete genome.	59194	56.54
PQ658967 Escherichia phage vB_EcoS-UDS3lw, complete genome.	44071	54.67
PQ741806 Pseudomonas phage Pa_AttikonH10, complete genome.	278406	36.92
PP978614 Klebsiella phage vB_KpS_AttikonH6, complete genome.	47966	50.30
PP978613 Klebsiella phage vB_KpP_AttikonH5, complete genome.	43910	53.87
PP978612 Klebsiella phage vB_Kp_AttikonH3, complete genome.	40315	52.84
PP978611 Klebsiella phage vB_KpP_AttikonH4, complete genome.	44906	53.65
PP978610 Klebsiella phage vB_KpP_AttikonH2, complete genome.	44403	54.30
PP728208 UNVERIFIED: Klebsiella phage vB_KpnP_W17, complete genome.	44237	53.95
PP728207 UNVERIFIED: Klebsiella phage vB_KpnM_W14-2, complete genome.	167984	39.51
PP728206 UNVERIFIED: Klebsiella phage vB_KpnM_W12-3, complete genome.	109507	32.97
PP728205 UNVERIFIED: Klebsiella phage vB_KpnM_W10-2, complete genome.	91848	39.39
PP556865 Klebsiella phage vB_KM5a1-KLB26, complete genome.	51740	49.25
PP556864 Klebsiella phage vB_KM5a1-KLB25, complete genome.	174636	41.84
PP554338 Klebsiella phage vB_KM5a1-KLB24, complete genome.	40194	46.78
PP554337 Klebsiella phage vB_KM5a1-KLB23, complete genome.	175398	41.85
PP554336 Klebsiella phage vB_KM5a1-KLB22, complete genome.	45183	54.54
PP505787 Klebsiella phage vB_KM5a1_KLB13, complete genome.	174344	41.91
PP505786 Klebsiella phage vB_KM5a1_KLB10, complete genome.	174281	41.76
PP444688 Klebsiella phage vB_KM5a1-KLB8, complete genome.	165787	39.45
PP444687 Klebsiella phage vB_KM5a1-KLB3, complete genome.	176987	41.66
PP444686 Klebsiella phage vB_KM5a1-KLB1, complete genome.	171972	41.64
PP444685 Klebsiella phage vB_KM5a1-JVSB2, complete genome.	47362	56.40
PP526029 Klebsiella phage vB_KM5a1_KLB19, complete genome.	52663	49.93
PP526028 Klebsiella phage vB_KM5a1_KLB15, complete genome.	174800	41.83
PP712099 UNVERIFIED_ORG: Pseudoalteromonas phage vB_Psh_XG4, complete genome.	158231	30.92
PP027964 UNVERIFIED: Vibrio phage VpP_43, complete genome.	93814	45.14
OR102882 Vibrio phage vB_VpaP-MS02, complete genome.	76865	38.55
OR102881 Vibrio phage vB_VhaS-MS03, complete genome.	81874	47.55
OR102880 Vibrio phage vB_VhaS-MS01, complete genome.	81710	46.83
OQ594774 Staphylococcus phage SATA8505, complete genome.	137893	30.40
OP828577 Plectonema phage Lbo240-yong2, complete genome.	41708	55.57
OP352125 Staphylococcus phage SAML-685, complete genome.	138139	30.42
OP352124 Staphylococcus phage SAML-229, complete genome.	137842	30.39
OP352123 Staphylococcus phage SAML-150, partial genome.	140609	30.38
OP352122 Staphylococcus phage SAML-12, complete genome.	137893	30.40
OP352121 Staphylococcus phage SAML-4, complete genome.	138504	30.41
ON716454 Escherichia phage vB_Eco-B1.3, complete genome.	50383	43.95
ON716453 Escherichia phage vB_Eco-B1.2, complete genome.	51323	44.64
ON871820 Escherichia phage vB_Eco-B1.1, complete genome.	167868	35.40
ON364344 Aeromonas phage ZPAH140, complete genome.	52412	51.89
OL854071 Pseudomonas phage KBC54, complete genome.	42609	63.11
AY319521 Salmonella phage SopEPhi, complete sequence.	35155	51.32
MW175890 MAG: Dompiswa phage TSP7_1, complete genome.	150892	39.11
GU339467 Mycobacterium phage RedRock, complete genome.	53332	64.53
MF417929 Uncultured Caudovirales phage clone 2F_1 clone 2F_1, partial genome.	32618	39.22
MH616963 MAG: CrAssphage sp. isolate ctbg_1, complete genome.	94878	28.51
MH552500 MAG: CrAssphage sp. isolate ctcc615, complete genome.	90023	29.18
BK010471 MAG TPA_asm: Carjivirus communis, complete genome.	97065	29.27
AC171169 Escherichia phage H8 clone h8_phage, WORKING DRAFT SEQUENCE.	104373	38.78
LR797314 uncultured Caudovirales phage genome assembly.	36306	42.06
KT997847 Uncultured phage_Deep1-GF2-KM23-C739 genomic sequence.	33961	32.38
AP013549 Uncultured phage_MedDCM-OCT-S39-C11 DNA, complete genome, group G9, isolate: uvMED-CGR-U-MedDCM-OCT-S39-C11.	41987	51.56
AP013548 Uncultured phage_MedDCM-OCT-S38-C3 DNA, complete genome, group G9, isolate: uvMED-CGR-U-MedDCM-OCT-S38-C3.	43698	57.06
AP013547 Uncultured phage_MedDCM-OCT-S31-C1 DNA, complete genome, group G9, isolate: uvMED-CGR-U-MedDCM-OCT-S31-C1.	43552	56.21
AP013546 Uncultured phage_MedDCM-OCT-S37-C6 DNA, complete genome, group G9, isolate: uvMED-CGR-C79-MedDCM-OCT-S37-C6.	42127	54.68
AP013545 Uncultured phage_MedDCM-OCT-S46-C10 DNA, complete genome, group G8, isolate: uvMED-CGR-U-MedDCM-OCT-S46-C10.	41803	33.76
AP013544 Uncultured phage_MedDCM-OCT-S45-C18 DNA, complete genome, group G8, isolate: uvMED-CGR-U-MedDCM-OCT-S45-C18.	40564	47.09
AP013543 Uncultured phage_MedDCM-OCT-S30-C28 DNA, complete genome, group G8, isolate: uvMED-CGR-U-MedDCM-OCT-S30-C28.	37553	32.40
AP013542 Uncultured phage_MedDCM-OCT-S35-C6 DNA, complete genome, group G8, isolate: uvMED-CGR-U-MedDCM-OCT-S35-C6.	42564	33.81
AP013541 Uncultured phage_MedDCM-OCT-S42-C7 DNA, complete genome, group G8, isolate: uvMED-CGR-C97-MedDCM-OCT-S42-C7.	42399	33.92
AP013540 Uncultured phage_MedDCM-OCT-S28-C10 DNA, complete genome, group G8, isolate: uvMED-CGR-C62A-MedDCM-OCT-S28-C10.	40866	32.74
AP013539 Uncultured phage_MedDCM-OCT-S28-C3 DNA, complete genome, group G7, isolate: uvMED-CGR-U-MedDCM-OCT-S28-C3.	43444	46.73
AP013538 Uncultured phage_MedDCM-OCT-S45-C4 DNA, complete genome, group G7, isolate: uvMED-CGR-U-MedDCM-OCT-S45-C4.	44705	45.29
LR756511 uncultured phage genome assembly, chromosome: 1.	595163	42.11
LR756508 uncultured phage genome assembly, chromosome: 1.	484177	39.55
LR756504 uncultured phage genome assembly, chromosome: 1.	636363	26.39
LR756503 uncultured phage genome assembly, chromosome: 1.	735411	32.23
LR756502 uncultured phage genome assembly, chromosome: 1.	642428	31.47
LR756501 uncultured phage genome assembly, chromosome: 1.	735411	32.23
LR756500 uncultured phage genome assembly, chromosome: 1.	462018	24.33
LR745208 uncultured phage genome assembly, chromosome: 1.	485034	55.11
LR745206 uncultured phage genome assembly, chromosome: 1.	634780	29.18
AY576273 Alphaproteobacteria phage PhiJL001, complete genome.	63649	62.12
MN335248 Xanthomonas phage XaF13, complete genome.	7045	60.30
MK250028 MAG: Prevotella phage Lak-B9, complete genome.	550053	26.01
MK250027 MAG: Prevotella phage Lak-B8, complete genome.	551627	26.02
MK250026 MAG: Prevotella phage Lak-B7, complete genome.	550702	26.02
MK250025 MAG: Prevotella phage Lak-B6, complete genome.	546689	26.03
MK250024 MAG: Prevotella phage Lak-B5, complete genome.	543529	26.05
MK250023 MAG: Prevotella phage Lak-B4, complete genome.	550552	26.02
MK250022 MAG: Prevotella phage Lak-B3, complete genome.	546746	26.03
MK250021 MAG: Prevotella phage Lak-B2, complete genome.	549839	25.99
MK250020 MAG: Prevotella phage Lak-B1, complete genome.	547991	26.03
MK250019 MAG: Prevotella phage Lak-A2, complete genome.	541299	25.97
MK250018 MAG: Prevotella phage Lak-A1, complete genome.	541644	25.88
MK250017 MAG: Prevotella phage Lak-A1, complete genome.	541724	25.88
MK250016 MAG: Prevotella phage Lak-A1, complete genome.	541643	25.88
MK250015 MAG: Prevotella phage Lak-A1, complete genome.	541664	25.88
KX397280 Phage MedPE-SWcel-C56, complete genome.	45260	55.51
MG592615 Vibrio phage 1.249.A._10N.261.55.B9, partial genome.	10611	46.56
MG592455 Vibrio phage 1.080.O._10N.286.48.A4, partial genome.	10046	41.19
MG592427 Vibrio phage 1.044.O._10N.261.51.B8, partial genome.	10272	41.79
MG592402 Vibrio phage 1.020.O._10N.222.48.A2, partial genome.	10636	43.66
MG592394 Vibrio phage 1.008.O._10N.286.54.E5, partial genome.	10579	43.33
MF361639 Flavobacterium phage FLiP, complete genome.	9174	34.18
GU943031 Uncultured phage MedDCM-OCT-S08-C159 genomic sequence.	10313	37.50
JX625144 Enterobacteria phage M, complete genome.	3405	47.96
HM208303 Stx2 converting phage vB_EcoP_24B, complete genome.	57677	49.68
HQ633062 Synechococcus phage S-CBP3, *** SEQUENCING IN PROGRESS ***, 3 unordered pieces.	47375	46.68
HM066936 Caulobacter phage phiCb5, complete genome.	3762	50.53
GU943054 Uncultured phage MedDCM-OCT-S04-C24 genomic sequence.	20430	46.85
AF334111 Bacteriophage AP205, complete genome.	4268	43.86
AF059242 Bacteriophage MX1, complete genome.	4215	48.54
DQ836063 Pseudomonas phage PRR1, complete genome.	3573	49.20
PP479942 Faecalibacterium phage Lelie, complete genome.	53400	53.94
PP479941 Faecalibacterium phage Aster, complete genome.	35473	58.81
PP479940 Faecalibacterium phage Pioen, complete genome.	51920	55.67
PP479939 Faecalibacterium phage Roos, complete genome.	54314	53.83
PQ571161 Pseudomonas phage Haddon, complete genome.	39297	63.94
PQ571160 Pseudomonas phage Cline, complete genome.	37265	64.43
PQ571159 Pseudomonas phage Forsyth, complete genome.	37863	64.02
PQ479935 Salmonella phage PJNS002, complete genome.	5486	46.06
PQ479934 Salmonella phage PJNS001, complete genome.	5386	44.99
PQ390404 Bacteriophage ST1749, complete genome.	38996	49.83
PP501792 Pseudomonas phage vB_Pae9718-KEN10, complete genome.	43118	62.21
PP501791 Pseudomonas phage vB_Pae10145-KEN1, complete genome.	43406	62.31
PQ336914 Salmonella phage CHRF_30116.2, partial genome.	39834	51.05
PQ336913 Salmonella phage CHRF_30116.1, partial genome.	39834	51.05
PQ336912 Salmonella phage CHRF_30111, partial genome.	40094	50.99
PQ336911 Salmonella phage CHRF_30030, partial genome.	39889	51.07
PQ336910 Salmonella phage CHRF_30001, partial genome.	40368	51.14
PQ336909 Salmonella phage CHRF_20120, partial genome.	38099	50.92
PQ336908 Salmonella phage CHRF_20041, partial genome.	39181	51.17
PQ336907 Salmonella phage CHRF_10037, partial genome.	39928	51.10
PQ336906 Salmonella phage CHRF_10034, partial genome.	44975	46.34
PQ336905 Salmonella phage CHRF_10027, partial genome.	38546	48.81
PQ336904 Salmonella phage CHRF_10025, partial genome.	38164	48.95
PQ336903 Salmonella phage CHRF_10023.2, partial genome.	37939	51.06
PQ336902 Salmonella phage CHRF_10023.1, partial genome.	45880	46.17
PQ336901 Salmonella phage CHRF_10022, partial genome.	39761	50.86
OR670333 Shigella phage fPSFA, partial genome.	23285	39.33
OR670332 Shigella phage fPSFA, partial genome.	23788	50.16
MT663720 Pseudomonas phage DDSR119, complete genome.	52905	60.39
PP921744 Stenotrophomonas phage vB_SmaS_QH16, complete genome.	43500	67.49
AB823818 Geobacillus phage phiOH2 DNA, complete genome.	38099	44.69
OR711204 Salmonella phage fBSPA4, complete genome.	87179	38.91
OP834087 Anabaena phage YongM2, complete genome.	66888	36.17
PQ432288 Acinetobacter phage phi5038-11551, complete genome.	38492	38.92
PQ432287 Acinetobacter phage phi11547, complete genome.	25802	39.09
PQ432286 Acinetobacter phage phi5038-11536, complete genome.	48056	38.95
PQ432285 Acinetobacter phage phi5013-M2, complete genome.	49159	38.89
PQ432284 Acinetobacter phage phi5013-M1, complete genome.	42180	39.25
PQ432283 Acinetobacter phage phi4197, complete genome.	39359	38.82
PQ435408 Escherichia phage vB_EcoP_CU10EC, complete genome.	73004	42.54
PQ438181 Acinetobacter phage Mystique, complete genome.	77401	40.25
PQ462666 Salmonella phage HMD-P4, complete genome.	109440	39.03
PQ480913 Klebsiella phage KlebP_265, complete genome.	46962	48.07
PQ480333 Escherichia phage NRG-P0074, complete genome.	168357	37.48
PQ473534 Pseudomonas phage JB8, complete genome.	47273	50.42
PQ474312 Pseudomonas phage T35, complete genome.	66785	55.73
PQ474311 Pseudomonas phage T34, complete genome.	66162	55.59
PQ495743 Aeromonas phage PhAER-6, complete genome.	60107	59.93
PQ495742 Aeromonas phage PhAER-5, complete genome.	45503	57.87
PQ495741 Aeromonas phage PhAER-4, complete genome.	114825	35.41
PQ495740 Aeromonas phage PhAER-3, complete genome.	117470	35.28
PQ495739 Aeromonas phage PhAER-2, complete genome.	45791	58.32
PQ495738 Aeromonas phage PhAER-1, complete genome.	45789	58.33
PQ521333 UNVERIFIED: Pseudomonas phage vB_PaeM_1658, complete genome.	66795	55.72
PQ521332 UNVERIFIED: Pseudomonas phage vB_PaeP_1647, complete genome.	45276	52.58
PQ521331 UNVERIFIED: Pseudomonas phage vB_PaeP_1430, complete genome.	44662	52.22
PQ521330 UNVERIFIED: Pseudomonas phage vB_PaeP_1429, complete genome.	45582	52.73
PQ521329 UNVERIFIED: Pseudomonas phage vB_PaeM_1384, complete genome.	63894	55.57
PQ530295 Klebsiella phage KP_NC6, complete genome.	43569	53.91
PQ553088 Escherichia phage OES_C-1, complete genome.	169756	35.24
PQ553208 Klebsiella phage SF_KL2, complete genome.	48737	50.04
PQ564447 Vibrio phage PVA73, complete genome.	80983	48.41
PQ568382 Salmonella phage HMD-P8, complete genome.	89223	38.84
PQ562891 Pseudomonas phage vB_PaeP_PZH3, complete genome.	43567	62.24
PQ559665 Mycobacterium phage Llorens, complete genome.	59708	66.55
PQ559664 Mycobacterium phage AmericanBeauty, complete genome.	75250	62.92
PQ559663 Mycobacterium phage Spouty, complete genome.	52948	62.53
PQ559668 Mycobacterium phage Kremtemulon, complete genome.	51438	63.95
PQ559667 Mycobacterium phage Landor, complete genome.	53675	63.15
PQ559666 Arthrobacter phage Talia1610, complete genome.	194358	53.28
PQ559669 Gordonia phage Poland, complete genome.	77674	58.92
PQ569648 Klebsiella phage P12620-1, complete genome.	106503	50.36
PQ570679 Klebsiella phage Kpp-61, complete genome.	44155	50.24
PQ278643 Vibrio phage PVP21, complete genome.	76688	48.76
PQ436005 Escherichia phage vB_Eco_K-02, complete genome.	44896	50.76
PQ435593 Escherichia phage vB_Eco_K-01, complete genome.	45245	50.68
PQ438048 Escherichia phage MirsaeidiM_Esher1, complete genome.	149951	38.96
PQ437329 Acinetobacter phage HD01, complete genome.	56791	41.47
PQ433354 Staphylococcus phage vB_St-106P, complete genome.	139799	30.32
PQ433353 Enterococcus phage vB_EfeBG-143, complete genome.	143733	35.34
PQ433352 Enterococcus phage vB_LilEfe_55, complete genome.	55864	39.70
PQ433351 Escherichia phage vB_Ec-G9, complete genome.	44261	44.99
PQ433350 Escherichia phage vB_Ec-G8, complete genome.	45511	44.18
PQ433349 Escherichia phage vB_Ec-G1, complete genome.	151245	39.04
PQ244022 Gordonia phage Pimento, complete genome.	49994	66.88
PQ244021 Mycobacterium phage Frederick, complete genome.	71184	68.83
PQ244020 Mycobacterium phage Matalotodo, complete genome.	69323	66.45
PQ244019 Streptomyces phage Loofah, complete genome.	52574	67.00
PQ244018 Arthrobacter phage Heylee, complete genome.	58907	53.11
PQ244017 Arthrobacter phage Amavida, complete genome.	58907	53.11
PQ244016 Mycobacterium phage Blubba, complete genome.	158907	64.67
PQ244015 Gordonia phage Hamood, complete genome.	50919	67.03
PQ244014 Arthrobacter phage ProfFrink, complete genome.	54478	51.68
PQ244013 Streptomyces phage KentuckyRacer, complete genome.	133791	49.29
PQ244012 Arthrobacter phage Hum25, complete genome.	42695	59.54
PQ244011 Mycobacterium phage Fastidio, complete genome.	55839	61.56
PQ244010 Microbacterium phage Stem, complete genome.	16981	68.92
PQ451753 Vibrio phage pVp-JHP1101, complete genome.	230423	43.04
PQ109080 Thermus phage Riverbug, complete genome.	34064	68.74
PQ109079 Thermus phage Cumys, complete genome.	50223	67.87
PQ109078 Thermus phage Tsatsa, complete genome.	20815	64.70
PQ109077 Thermus phage Lalka27b, complete genome.	69092	70.62
PQ109076 Thermus phage Lalka27a, complete genome.	71251	70.57
PQ109075 Thermus phage Lalka8, complete genome.	72273	70.60
PQ109074 Thermus phage Zuza27, complete genome.	6680	59.04
PQ429081 Pseudomonas phage vB_VIPPAEUMC02a, complete genome.	92031	49.34
PP358257 Ralstonia phage PY065YO380, complete genome.	41342	58.88
PP358256 Ralstonia phage PY059YO380, complete genome.	40603	53.62
PP358255 Ralstonia phage PY045S1, complete genome.	61544	64.40
PP358254 Ralstonia phage PY04L1, complete genome.	41344	58.85
PQ540732 UNVERIFIED: Prochlorococcus phage P-SCSP-R27W, complete genome.	47012	39.21
PQ539418 UNVERIFIED: Pseudomonas phage vB_Pae-SZP17, complete genome.	43261	62.21
PQ521129 Photobacterium phage PhCF1.2, complete genome.	49633	43.03
PQ519586 Klebsiella phage SF_KL25, complete genome.	49170	50.38
PQ356897 Mycolicibacterium phage Mycofy1, complete genome.	52354	65.77
PP858896 Enterococcus phage vb_EcoA_C-3, complete genome.	58097	39.91
PQ476011 UNVERIFIED: Escherichia phage PhiNW-E1, complete genome.	45197	44.88
PQ476010 UNVERIFIED: Escherichia phage PhiNW-B1, complete genome.	40478	50.02
PQ476009 UNVERIFIED: Escherichia phage Phi100-A, complete genome.	44377	44.89
PQ276738 Pseudomonas phage BWKH3_R8_1A, complete genome.	72998	54.81
OQ915374 Staphylococcus phage vB_SAP01, complete genome.	141775	30.38
PQ130134 Mycobacterium phage A9GX2, complete genome.	53158	62.64
PQ130133 Mycobacterium phage A3JS8, complete genome.	46530	64.13
PQ130132 Mycobacterium phage A1SD1, complete genome.	49748	63.81
PQ130131 Mycobacterium phage A10ZJ24, complete genome.	50045	64.24
PP801331 Klebsiella phage phiTH1, complete genome.	40898	52.97
MT410774 Psychrobacillus phage Spoks, complete genome.	36472	35.83
MT325768 Psychrobacillus phage Perkons, complete genome.	136811	30.59
MT104122 Sporosarcina phage Lietuvens, complete genome.	64517	49.85
AF271693 Mycobacterium phage Bxb1, complete genome.	50550	63.65
PQ492290 UNVERIFIED: Klebsiella phage vB_KpnM_p4515, complete genome.	174369	41.93
PQ492289 UNVERIFIED: Klebsiella phage vB_KpnS_p4727, complete genome.	110875	49.30
PQ463998 UNVERIFIED: Pseudomonas phage PpY1, complete genome.	43787	62.16
PQ488730 UNVERIFIED: Pseudomonas phage vB_PaeM_PB1661, complete genome.	65951	54.93
PQ408900 UNVERIFIED: Erwinia phage AnSW2-5-P-A, partial genome.	18229	43.25
PQ518655 UNVERIFIED: Klebsiella phage Kpn_BHU4, complete genome.	43722	54.04
PP799040 Acinetobacter phage AB2I3, partial genome.	33325	34.14
PP799039 Acinetobacter phage AB2I3, partial genome.	47879	33.77
PP799038 Acinetobacter phage AB2I3, partial genome.	64987	34.74
PP799021 Acinetobacter phage AB2I2, partial genome.	11551	35.05
PP799020 Acinetobacter phage AB2I2, partial genome.	11867	34.33
PP799019 Acinetobacter phage AB2I2, partial genome.	61679	34.86
PP799017 Acinetobacter phage AB1I1T, partial genome.	13310	36.58
PP799016 Acinetobacter phage AB1I1T, partial genome.	19680	35.25
PP799015 Acinetobacter phage AB1I1T, partial genome.	23332	34.42
PP799014 Acinetobacter phage AB1I1T, partial genome.	45300	34.52
PP799013 Acinetobacter phage AB1I1T, partial genome.	62599	33.99
PP798985 UNVERIFIED: Acinetobacter phage AB1I1P, partial genome.	10766	33.22
PP798984 UNVERIFIED: Acinetobacter phage AB1I1P, partial genome.	11421	35.13
